Process_ID,Resource_ID,Allocated,Requested,Available,Priority,Wait_Time,Total_System_Resources,Hold_and_Wait,System_Load,Circular_Wait_Probability,Deadlock_State
16,7,7,3,11,1,40,34,1,1.5324618692781424,0.65,Deadlock
10,4,5,2,7,5,45,95,1,1.9207220579424882,0.45,Deadlock
11,3,7,7,0,10,12,30,1,1.3313247703107867,0.07,Safe
4,10,1,5,11,1,30,41,1,1.8238400413263651,0.14,Safe
5,6,6,5,14,6,24,47,1,2.996195205112422,0.87,Deadlock
12,8,5,6,0,10,17,54,0,1.545072757000936,0.42,Deadlock
3,9,1,2,8,8,26,37,1,2.0793898743468473,0.54,Safe
8,1,0,7,7,3,35,91,0,2.5580752004716905,0.18,Safe
6,2,4,7,11,3,19,60,1,1.345815165738041,0.46,Safe
9,10,2,2,15,9,14,76,0,1.4964873750154841,0.53,Safe
6,8,0,2,9,4,44,44,1,1.6799093428014342,0.34,Deadlock
8,8,2,6,11,3,12,75,0,1.968841953210468,0.91,Deadlock
10,8,5,6,12,4,28,76,1,2.746769090753559,0.49,Safe
11,4,0,6,3,5,44,70,0,1.473570085966986,0.75,Deadlock
1,9,1,5,6,2,32,100,0,2.729831079064857,0.23,Safe
6,9,7,7,7,9,50,85,1,2.908067997487177,0.96,Deadlock
16,8,3,7,1,2,32,63,0,1.159863482441245,0.4,Deadlock
5,6,0,6,6,1,28,71,1,2.894141752434188,0.79,Deadlock
14,10,7,3,15,4,22,90,1,1.7414992820102686,0.53,Safe
11,10,0,4,7,4,46,47,0,1.7262770326963515,0.54,Safe
20,8,1,0,7,1,18,65,0,1.0632494740503233,0.16,Safe
7,2,4,6,11,4,49,40,0,2.7264190602412857,0.2,Safe
8,7,1,6,11,10,40,35,0,1.3671559183742485,0.18,Safe
4,9,3,2,7,5,4,21,0,2.428426035312607,0.59,Safe
18,6,6,0,8,2,43,67,1,2.7812380756718937,0.16,Deadlock
11,1,3,0,8,9,26,58,1,1.5190198602205394,0.55,Safe
11,10,0,1,13,1,41,40,1,1.5460260069093834,0.75,Deadlock
20,7,5,1,8,6,32,51,0,2.267369355996223,0.57,Safe
9,4,4,5,7,5,5,66,0,1.0039787434893592,0.61,Safe
12,5,6,4,12,8,43,72,1,1.2198359997297796,0.46,Deadlock
10,4,0,5,6,3,38,20,0,2.24052134386107,0.48,Safe
5,6,0,6,2,4,39,82,1,1.8840898062229021,0.24,Deadlock
12,4,4,0,15,1,37,25,1,2.834679852750088,0.6,Deadlock
2,8,1,7,14,2,22,61,1,2.993768301379541,0.59,Safe
20,9,2,6,3,9,31,59,0,2.2412139998626306,0.17,Deadlock
19,8,6,1,2,8,46,75,1,2.2701262465114773,0.16,Deadlock
14,3,7,4,15,10,8,23,1,1.0844986894888922,0.08,Safe
12,9,2,2,10,6,47,61,0,2.206672600122446,0.92,Deadlock
17,7,6,6,6,9,29,88,1,1.087398481761395,0.4,Safe
20,3,1,1,2,2,8,83,1,2.468612938079649,0.51,Safe
10,3,1,5,11,7,46,62,0,1.606537965700508,0.13,Safe
12,4,6,1,4,9,22,72,0,1.8868157863116972,0.69,Safe
3,7,6,5,10,8,42,82,0,1.7311419058033168,0.79,Deadlock
15,9,2,6,11,4,19,21,1,2.71598134869089,0.87,Deadlock
10,5,0,5,13,6,45,39,1,1.7114971966470638,0.88,Deadlock
3,5,0,1,0,6,25,38,0,2.55547961003946,0.86,Deadlock
10,2,7,1,4,3,14,88,1,1.2568699866628519,0.73,Deadlock
8,3,0,0,15,3,36,49,0,2.9154077575520185,0.4,Safe
16,2,5,4,5,2,7,70,0,2.5196032095974825,0.38,Safe
8,4,4,4,9,6,35,46,1,1.4209293521566817,0.12,Deadlock
11,2,0,0,10,7,25,81,1,1.9628788953177025,0.37,Safe
5,4,3,4,13,10,50,91,0,1.1877562644979616,0.23,Safe
15,2,3,1,2,2,24,73,1,1.6643559812201063,0.07,Safe
4,9,1,1,6,4,42,28,1,1.5083636831177964,1.0,Deadlock
5,10,1,5,4,5,25,99,0,1.7111581147409953,0.13,Safe
14,8,1,0,11,6,22,63,0,2.3498516883784504,0.37,Safe
2,1,5,0,1,2,13,53,1,1.4192257634837127,0.33,Safe
18,2,2,2,4,9,33,83,1,2.3891327400024744,0.95,Deadlock
3,7,1,1,3,5,11,92,1,1.608974144330397,0.47,Safe
17,2,4,4,7,10,43,44,1,2.9575749279229893,0.2,Deadlock
10,3,3,7,4,3,12,80,1,1.6257690081371352,0.46,Safe
12,7,6,2,15,9,22,23,1,1.5548552989537419,0.63,Safe
1,8,6,5,15,10,12,59,1,1.6887865607658872,0.91,Deadlock
17,8,3,0,3,2,24,41,1,2.7390082205214377,0.48,Safe
14,10,0,4,1,9,3,97,1,1.797144642334752,0.51,Deadlock
6,9,4,4,4,1,8,81,0,2.488261117656515,0.85,Deadlock
19,2,1,6,14,9,16,80,0,1.1888127415762821,0.08,Safe
20,4,3,7,10,8,35,82,0,1.669641840181703,0.42,Safe
19,8,6,4,0,3,9,27,1,2.1022858902799424,0.39,Safe
6,3,3,6,11,6,1,43,1,1.0054446305552502,0.46,Safe
12,3,0,0,15,3,49,69,0,1.9043830561060848,0.81,Deadlock
4,10,4,7,9,2,44,83,0,1.5785672195297729,0.44,Safe
6,2,0,3,14,2,6,86,0,2.3367602121945357,0.7,Safe
12,10,5,3,2,2,17,48,0,2.3024543030870017,0.19,Safe
9,6,0,5,9,2,34,80,0,2.568567379854711,0.42,Safe
12,7,1,2,15,1,21,99,1,1.1551649953634018,0.04,Safe
14,1,3,7,13,9,14,70,1,2.1101504037377072,0.47,Safe
4,8,7,1,3,9,25,78,1,2.590036419142595,0.98,Deadlock
13,6,0,0,15,9,30,84,0,1.1612168435029755,0.11,Safe
7,5,6,4,15,9,6,54,1,1.91371031813217,0.11,Safe
7,4,6,2,8,7,46,77,1,2.368774050734284,0.16,Deadlock
3,2,3,5,5,10,28,28,1,2.0344796501373814,0.25,Safe
3,6,3,2,11,5,37,61,1,1.4230679921098763,0.08,Deadlock
2,5,2,4,3,1,6,29,1,1.90194436015084,0.5,Safe
7,6,4,5,15,6,38,92,0,1.1947178691639997,0.12,Safe
11,9,7,2,5,2,5,95,1,1.5320709670082604,0.65,Safe
1,4,2,0,11,7,39,71,1,2.459325343088801,0.69,Deadlock
18,6,5,3,1,2,6,55,0,1.8987233198195428,0.66,Safe
14,7,0,0,9,8,18,29,1,2.3143937015285245,0.32,Safe
19,7,4,4,3,4,14,65,1,2.8861334652572683,0.27,Safe
6,10,6,3,15,6,14,97,1,1.986501803381817,0.93,Deadlock
11,4,3,7,2,9,14,55,0,1.837670644105992,0.64,Deadlock
15,8,1,1,11,5,43,20,1,1.7073732311327376,0.14,Deadlock
8,6,4,7,15,4,26,25,1,1.9583632089842236,0.99,Deadlock
9,3,5,4,0,6,41,90,1,2.8669383611145833,0.48,Deadlock
12,2,0,0,11,4,41,32,1,1.7896301535718047,0.16,Deadlock
9,7,6,4,1,10,27,25,0,2.715259855638619,0.1,Safe
7,3,6,6,12,6,22,37,1,2.579552531382417,0.75,Deadlock
6,7,4,5,10,7,27,80,0,2.0187605437836087,0.53,Safe
12,4,7,0,14,7,17,67,1,1.556750952752209,0.51,Safe
19,1,6,5,13,7,24,82,1,2.4831594248977975,0.48,Safe
5,8,3,3,6,6,34,39,1,2.2147744453417717,0.63,Deadlock
13,7,2,6,14,2,46,72,1,1.601607872061487,0.72,Deadlock
4,3,4,4,1,5,45,85,0,1.4448151052565708,0.47,Safe
17,7,1,3,4,10,44,97,0,1.0729232858410875,0.49,Safe
11,8,1,3,4,3,14,41,0,1.813372963225116,0.74,Deadlock
13,3,0,0,15,4,1,99,1,1.1700041709099205,0.14,Safe
19,4,7,7,2,3,50,86,0,2.312468081836892,0.32,Safe
7,3,0,0,11,3,29,67,0,1.2971925659203547,0.13,Safe
7,9,6,4,7,6,40,99,1,1.4382959872269134,0.51,Deadlock
15,2,7,7,5,5,21,71,0,2.0754731431722644,0.71,Deadlock
17,9,5,6,6,8,9,23,0,1.8932030198630625,0.45,Safe
12,2,6,5,7,3,0,30,0,2.2252128758428213,0.21,Safe
19,5,0,4,10,6,28,66,1,1.6950118714857554,0.9,Deadlock
10,8,3,2,4,9,42,97,0,2.7774603568744434,0.19,Safe
16,7,0,6,3,2,23,93,1,2.341927553899155,0.93,Deadlock
7,10,1,2,14,7,16,97,1,1.4374684327548148,0.19,Safe
14,4,3,5,9,4,47,77,0,1.3523657947915602,0.68,Safe
13,4,0,0,3,7,2,32,0,1.5189366004775497,0.18,Safe
1,3,3,4,6,9,6,81,0,2.709385072881587,0.91,Deadlock
19,4,6,5,0,5,18,85,1,2.2172330859887754,0.57,Safe
19,8,0,6,6,9,25,32,1,2.9655179076927674,0.89,Deadlock
19,10,6,2,1,9,34,75,0,2.947555864856692,0.61,Safe
12,10,6,6,0,7,22,24,1,1.536999453543163,0.42,Safe
6,4,5,1,4,9,43,56,0,1.1851177705532387,0.79,Safe
3,5,4,4,5,1,41,97,0,1.2852767377844023,0.37,Safe
14,9,0,3,7,10,1,53,1,2.7805162271109074,0.74,Deadlock
4,5,7,5,10,5,19,58,0,2.2197438386968287,0.91,Deadlock
5,3,4,7,6,1,35,62,1,1.0899038014760858,0.94,Deadlock
13,6,0,2,9,5,46,81,0,2.8666248873137383,0.27,Safe
11,10,2,5,0,1,12,57,1,2.4026241081062736,0.86,Deadlock
17,9,1,7,12,1,12,43,0,2.060303625344103,0.95,Deadlock
13,3,7,7,15,1,8,31,1,1.0966324999575179,0.63,Safe
3,10,3,2,9,1,37,83,0,2.4921853776294984,0.89,Deadlock
7,9,2,5,15,8,46,94,1,1.6747542136705154,0.79,Deadlock
15,7,1,4,7,1,1,67,0,1.8378959990604924,0.29,Safe
18,6,1,6,1,3,26,45,1,2.1278792693971713,0.23,Deadlock
9,8,0,1,6,9,36,94,1,2.867256135562458,0.11,Deadlock
14,8,0,6,4,10,47,37,1,1.1179972174331394,0.96,Deadlock
9,1,4,0,14,6,47,62,0,1.6580911927402993,0.96,Deadlock
4,8,6,2,3,6,1,59,1,1.7706505026461035,0.59,Safe
2,2,5,7,0,10,38,51,1,1.7530698805170988,0.35,Deadlock
11,4,4,6,2,10,40,46,1,1.9100726849945002,0.9,Deadlock
6,1,4,2,12,1,47,53,0,1.742592213012007,0.12,Safe
6,9,2,2,13,1,13,77,0,1.494328463998735,0.01,Safe
16,7,6,1,11,2,31,90,1,2.4777983697492,0.98,Deadlock
20,9,6,7,14,10,21,39,0,2.8871772730551095,0.76,Deadlock
11,8,2,2,3,10,47,70,1,2.7705201125195136,0.74,Deadlock
8,2,6,0,14,8,19,56,1,1.2500734398733229,0.21,Safe
5,2,4,4,11,8,30,22,0,1.6366944997076287,0.42,Safe
14,9,2,3,6,6,16,28,1,2.220058996120083,0.9,Deadlock
7,7,5,5,12,4,25,66,1,1.3912134487650207,0.24,Safe
3,3,7,3,0,3,25,89,0,2.3702136367395656,0.95,Deadlock
17,7,3,4,6,1,28,57,0,1.1266970991048457,0.56,Safe
14,5,6,4,3,7,13,71,1,1.2698647487187988,0.63,Safe
2,10,0,5,6,2,7,42,0,1.1382054707122735,0.23,Safe
3,10,3,2,2,2,19,96,0,2.558812713911226,0.13,Safe
11,4,0,3,13,5,13,27,1,1.5647770785738349,0.09,Safe
15,10,6,0,12,9,13,85,1,1.1044514845724887,0.67,Safe
9,6,1,0,5,1,46,41,0,2.9593175396655034,0.94,Deadlock
4,7,6,7,15,2,35,89,0,2.8445252514768447,0.29,Safe
15,6,3,1,10,1,44,76,1,2.0781045578078183,0.21,Deadlock
19,10,6,0,10,8,44,42,0,1.7648814641458008,0.33,Safe
5,5,0,5,7,10,50,55,0,1.5628248341275892,0.5,Safe
11,2,7,1,14,3,43,61,1,2.9575567707933086,0.28,Deadlock
14,7,2,3,8,6,7,55,1,2.592849794682076,0.02,Safe
14,9,6,7,7,4,24,91,0,1.1547713780878017,0.16,Safe
13,4,0,4,10,6,1,90,1,2.5649594308201173,0.07,Safe
16,7,3,4,6,1,0,29,1,1.731333785960625,0.37,Safe
2,6,6,0,3,3,39,54,1,1.4828373866327245,0.48,Deadlock
8,6,5,6,3,5,8,64,0,1.0738920595229136,0.03,Safe
18,2,2,6,8,9,27,32,0,2.4046154324572524,0.45,Safe
4,4,4,7,14,10,38,23,1,1.5194735026485053,0.73,Deadlock
2,2,0,4,10,9,43,71,0,1.4821361430052802,0.04,Safe
18,9,6,0,13,1,23,47,0,2.2841870705588914,0.67,Safe
2,3,5,5,15,1,42,98,1,2.4248678380182023,0.5,Deadlock
13,10,5,2,10,9,35,45,1,1.6939951825681625,0.99,Deadlock
11,8,4,1,15,8,15,100,0,2.4892193828422124,1.0,Deadlock
19,4,1,0,1,8,45,44,1,1.6762483328329212,0.43,Deadlock
4,2,3,3,0,7,42,70,1,1.615910382604844,0.68,Deadlock
7,8,7,4,1,6,34,88,1,2.817216142440601,0.76,Deadlock
20,4,3,4,10,2,3,50,0,2.645073064954919,0.71,Deadlock
2,7,2,4,10,4,37,54,1,2.932856834090212,0.76,Deadlock
14,1,5,0,10,4,42,32,0,1.2489525823014738,0.16,Safe
12,6,6,5,2,3,5,95,0,2.503082179630024,0.62,Safe
6,9,1,4,9,4,23,33,0,2.658550869187928,0.97,Deadlock
12,8,2,1,4,10,5,64,0,1.5689224205135186,0.12,Safe
6,3,3,4,1,1,10,29,1,1.9349464302302657,0.44,Safe
13,7,5,7,2,9,42,27,0,2.786591923151337,0.87,Deadlock
12,6,7,0,7,3,46,69,1,1.6508713380833355,0.16,Deadlock
17,2,1,3,13,1,23,93,0,2.4475241986225367,0.07,Safe
15,7,0,4,9,5,25,42,0,2.8914799138474394,0.61,Safe
11,3,5,0,4,10,33,66,0,1.362420406544367,0.0,Safe
3,9,6,0,4,1,22,36,1,1.3283161737561453,0.24,Safe
5,8,4,3,8,1,10,42,1,2.9593602456466996,0.09,Safe
6,3,0,5,9,10,16,90,1,1.3404055412211007,0.03,Safe
12,2,7,1,4,3,32,24,1,2.530769306164133,0.64,Deadlock
13,2,0,4,7,5,15,71,1,1.3404895656929705,0.17,Safe
19,8,6,4,5,9,26,75,1,1.5595054867760532,0.81,Deadlock
20,5,5,4,6,2,42,91,0,1.6862605245976856,0.67,Safe
16,7,2,6,0,8,26,37,0,2.18819091046306,0.27,Deadlock
15,4,0,6,11,4,44,36,0,1.4122746751579052,0.15,Safe
8,4,6,0,2,4,18,32,0,2.5632362521601326,0.87,Deadlock
20,3,6,2,9,6,22,88,0,2.1086213422329805,0.87,Deadlock
15,9,3,4,2,7,12,41,0,1.1590783474192123,0.1,Safe
12,1,2,6,3,7,19,67,1,1.5226673818070589,1.0,Deadlock
15,7,0,5,9,1,27,58,1,1.0465637828445498,0.78,Safe
12,6,1,2,2,2,24,43,1,1.9395375625364952,0.39,Safe
5,7,4,3,2,7,44,68,1,1.5971349967238726,0.29,Deadlock
8,5,7,2,14,1,6,48,0,2.10234081169134,0.18,Safe
16,4,5,0,3,4,46,40,0,1.8605467534071092,0.93,Deadlock
2,8,1,7,7,1,31,28,0,2.2141910907778417,0.92,Deadlock
15,6,4,4,8,7,21,96,1,2.504298191895859,0.29,Safe
5,10,1,5,10,3,41,74,1,2.9982535979232496,0.79,Deadlock
5,3,7,3,6,4,40,52,1,1.8532556783967629,0.41,Deadlock
17,7,6,1,1,8,19,62,0,2.3527836197366234,0.21,Safe
2,3,7,6,4,8,28,31,1,1.1325024695765447,0.15,Safe
10,2,7,1,15,1,6,60,1,1.3437153370269403,0.97,Deadlock
11,5,6,4,6,8,35,50,1,2.7357473177681655,0.89,Deadlock
18,8,3,5,6,5,10,52,0,2.5610072348411537,0.03,Safe
1,6,4,4,8,7,21,84,1,1.148819550633869,0.37,Safe
17,5,7,5,2,8,15,79,1,1.6796994326094372,0.73,Deadlock
16,2,7,1,15,3,33,64,0,1.428645970611749,0.43,Safe
14,5,6,3,4,1,33,86,1,2.432269894942803,0.84,Deadlock
17,6,5,0,11,7,38,89,0,2.7980724404730024,0.81,Deadlock
20,3,7,7,8,1,48,95,0,1.717687312236231,0.65,Safe
6,5,3,1,7,7,4,69,0,2.626033483604595,0.08,Safe
14,1,3,0,3,4,14,85,0,2.6361145773927745,0.6,Safe
8,1,2,3,4,8,36,53,1,2.207875504158884,0.11,Deadlock
7,7,1,3,15,8,34,82,0,1.4378045298556328,0.13,Safe
17,5,0,2,11,6,26,69,0,2.820541887374757,0.88,Deadlock
5,8,1,3,1,1,30,57,0,1.3928636280788127,0.86,Deadlock
14,10,7,5,3,3,37,52,1,1.1181007152393025,0.45,Deadlock
16,6,5,4,0,9,46,55,1,1.466024259152708,0.07,Deadlock
3,9,4,3,6,2,23,87,0,1.1616993227044001,0.97,Safe
6,9,7,3,6,10,27,31,0,2.470766502114003,0.08,Safe
13,4,4,4,11,3,36,78,1,2.5060822905314133,0.66,Deadlock
14,3,7,5,8,7,15,23,0,1.9225251214970838,0.52,Safe
14,1,0,0,12,10,34,98,0,1.10602607679555,0.25,Safe
19,5,7,5,2,2,30,95,1,2.782532519589643,0.45,Safe
6,10,5,2,6,10,24,47,1,2.0086580334246045,0.64,Safe
13,6,2,7,14,4,28,76,1,2.9500046416634587,0.76,Deadlock
17,10,5,0,6,3,27,39,1,1.0647329314798069,0.31,Safe
7,1,5,0,9,6,1,99,0,2.300169964621667,0.07,Safe
7,1,3,0,2,4,41,36,1,1.250605692667129,0.71,Deadlock
19,3,7,6,2,4,43,88,0,1.21443898304745,0.19,Safe
13,3,4,2,7,6,49,61,0,2.527859274056966,0.87,Deadlock
3,8,4,6,1,10,41,32,1,1.028736459502827,0.96,Deadlock
6,10,7,4,7,1,27,45,0,2.6576095673765088,0.03,Safe
10,10,7,1,0,3,15,39,1,1.2477052202834686,0.33,Safe
18,6,0,0,8,1,11,44,1,1.8301397672071456,0.1,Safe
13,9,5,3,13,1,40,27,1,1.6257815654741095,0.61,Deadlock
5,9,6,5,5,2,39,75,0,2.917339380307582,0.11,Safe
9,7,6,5,4,3,33,57,0,2.024682851234204,0.25,Safe
14,5,3,0,12,7,28,70,0,2.741659818243132,0.95,Deadlock
12,8,0,1,8,6,26,85,0,2.4404702642486207,0.68,Safe
19,7,1,7,10,10,49,93,0,1.6433281700431563,0.89,Deadlock
2,3,7,1,9,10,2,46,0,2.2237023649690473,0.83,Deadlock
17,8,0,6,3,4,42,68,1,2.388351174945564,0.64,Deadlock
17,8,6,6,14,1,40,89,0,1.3090939627481202,0.6,Safe
20,3,7,1,0,6,3,65,1,2.8301190588195393,0.08,Safe
14,1,1,0,10,7,32,52,0,1.7674251817000908,0.07,Safe
13,4,7,6,3,3,12,21,0,2.545714920553658,0.59,Safe
15,1,0,4,14,8,46,83,1,2.989884133495986,0.57,Deadlock
15,9,3,5,12,10,49,32,0,2.280263639240239,0.27,Safe
8,2,5,4,12,5,19,99,0,2.1221732966856273,0.74,Deadlock
3,1,1,6,15,6,2,30,1,1.9637107918651344,0.64,Safe
14,4,5,6,0,2,46,99,1,1.7661285551086856,0.05,Deadlock
20,2,5,0,11,6,10,51,0,2.9944673807543625,0.71,Deadlock
16,3,3,2,4,4,4,51,0,1.6344590566094408,0.09,Safe
16,8,6,5,9,5,6,67,1,1.9535833105022482,0.59,Safe
1,5,1,7,8,9,7,98,0,2.8642117894799086,0.22,Safe
20,5,0,3,13,8,42,64,0,2.5865842602459983,0.35,Safe
10,2,3,1,12,3,13,46,1,1.3361743980957939,0.69,Safe
20,5,5,6,14,1,23,72,0,2.070832305726074,0.9,Deadlock
11,8,5,5,14,3,44,79,1,1.1730464443845916,0.07,Deadlock
19,8,4,1,10,9,12,25,1,1.0953530556053788,0.36,Safe
15,4,1,1,9,9,13,34,1,2.76584822948408,0.92,Deadlock
7,9,0,3,2,10,39,98,1,2.164183106221814,0.4,Deadlock
13,9,3,4,15,9,15,79,1,2.923598260327573,0.28,Safe
1,9,4,0,5,2,7,34,1,1.4230451244206572,0.3,Safe
12,4,3,3,3,7,40,75,1,2.9585973602024795,0.22,Deadlock
3,6,6,4,3,3,38,78,1,1.2876202399604193,0.01,Deadlock
13,3,6,0,14,6,37,44,0,2.845157195304432,0.46,Safe
6,3,5,3,1,4,17,68,0,1.3495735453988489,0.14,Safe
13,5,5,2,0,1,48,48,0,2.701349305823835,0.45,Safe
5,3,6,4,15,1,19,22,0,2.35956428364511,0.12,Safe
3,8,2,0,12,4,50,45,0,1.8735608611714667,0.43,Safe
9,1,5,3,15,2,4,78,1,2.2191268373578996,0.14,Safe
19,6,2,2,0,9,41,70,0,1.3184277459755707,0.4,Safe
3,6,3,0,15,10,28,20,1,2.1046645480864683,0.38,Safe
3,3,7,5,10,1,16,29,0,2.6851641403448143,0.82,Deadlock
1,7,2,1,12,5,19,28,0,2.545599203563195,0.97,Deadlock
4,3,2,4,13,1,39,69,1,2.9424105393263016,0.46,Deadlock
20,8,6,4,10,1,35,74,1,2.3308406624143605,0.97,Deadlock
11,5,6,1,9,4,38,24,1,1.4898438231727562,0.94,Deadlock
13,1,6,7,7,7,40,51,0,1.4995015353234944,0.12,Safe
2,7,7,3,10,1,49,58,0,2.8748062594958985,0.38,Safe
15,3,7,4,2,4,10,85,1,2.239078610901707,0.87,Deadlock
14,1,0,5,4,5,26,42,0,1.684088304334466,0.08,Deadlock
13,1,4,4,9,9,15,92,1,1.904221676627459,0.65,Safe
13,8,0,4,10,10,1,27,1,2.248328644345092,0.63,Safe
15,6,7,4,4,7,4,72,0,1.898143614054376,0.72,Deadlock
4,3,4,6,5,7,35,37,1,1.46217455967027,0.36,Deadlock
3,6,0,3,6,6,6,74,0,1.2066482832728218,0.08,Safe
16,8,2,5,15,3,10,76,1,2.083333659466745,0.86,Deadlock
5,10,5,2,15,6,38,56,1,1.8151172188197435,0.2,Deadlock
1,6,4,7,13,4,12,32,1,1.0710370205668147,0.13,Safe
8,10,2,1,5,6,7,59,1,2.7871990169052516,0.69,Safe
11,4,3,1,3,1,5,90,0,1.2860625664770464,0.37,Safe
10,5,2,1,6,2,34,76,0,2.0512361034113304,0.18,Safe
8,7,6,4,8,4,3,49,0,1.2806634843916862,0.88,Deadlock
2,4,6,6,6,7,2,53,0,1.088983329329982,0.94,Safe
8,5,2,7,8,6,13,88,0,2.907268846277364,0.0,Safe
13,5,2,4,9,7,49,20,0,2.1451627034411747,0.59,Safe
7,5,5,4,2,4,19,42,1,2.102204506535484,0.38,Safe
16,10,6,5,3,7,34,45,1,1.1550846735021973,0.1,Deadlock
9,7,3,0,1,8,45,30,0,2.3682769997997752,0.07,Safe
18,10,7,5,12,2,12,61,0,1.8965812619208087,0.04,Safe
15,3,4,1,8,8,45,92,1,1.0974159478640513,0.79,Deadlock
10,9,7,6,6,10,29,84,0,1.4977127290089352,0.7,Safe
8,8,1,7,14,2,20,41,1,1.3458731798049481,0.44,Safe
20,8,7,7,6,2,43,53,1,2.6260962089822475,0.64,Deadlock
12,5,4,6,1,8,21,28,0,1.9269801881871385,0.09,Deadlock
19,1,1,1,3,10,47,66,0,2.9241414017091936,0.3,Safe
6,5,5,6,6,10,27,96,0,1.4598351374343532,0.58,Safe
12,1,1,5,7,1,45,92,0,2.8266747588221137,0.81,Deadlock
7,4,7,2,10,8,49,99,1,1.5250664677304042,0.41,Deadlock
3,5,5,2,14,8,2,59,1,2.3194337191595977,0.19,Safe
19,8,5,0,12,4,16,65,0,1.188851766417247,0.19,Safe
1,1,5,0,10,4,45,76,0,1.639791444695396,0.5,Safe
19,10,1,3,7,8,10,91,1,2.906223314680356,0.06,Safe
18,9,7,1,2,6,32,92,1,1.7999381299166235,0.78,Deadlock
3,5,6,3,0,4,48,75,0,2.837631333109356,0.21,Safe
6,1,4,4,14,9,0,26,0,2.5825269667713266,0.34,Safe
1,3,0,7,7,1,50,57,1,1.4399083254677003,0.71,Deadlock
14,7,7,4,5,9,49,39,0,2.8758982699348845,0.3,Safe
5,5,2,4,6,3,0,40,1,2.9005576397107893,0.96,Deadlock
6,9,1,3,7,5,30,94,1,1.743903884908738,0.24,Safe
3,2,1,1,14,3,32,72,0,2.2160928990110755,0.43,Safe
3,4,0,0,8,8,8,35,0,2.333898104630796,0.77,Deadlock
2,2,7,6,7,3,19,95,0,2.5035578090863977,0.22,Safe
2,10,4,6,1,10,31,56,1,1.5415113019766071,0.83,Deadlock
12,9,1,7,14,8,10,29,1,2.027134344696169,0.54,Safe
3,8,7,5,9,4,2,57,1,2.410940275930502,0.41,Safe
11,5,5,4,11,5,22,42,1,1.9507950359810708,0.58,Safe
3,9,3,3,10,3,11,97,0,2.5001006183109045,0.91,Deadlock
15,4,1,3,15,4,14,96,1,2.139991165296668,0.57,Safe
1,9,6,5,2,1,9,40,0,1.9022053040774336,0.16,Safe
5,4,3,6,15,2,38,42,0,2.3885097911996,0.69,Safe
13,7,1,0,10,8,43,33,0,1.6478397636530338,0.13,Safe
3,1,7,5,8,4,25,41,0,2.7393993062928184,0.76,Deadlock
17,5,7,6,4,7,31,88,0,2.993098583879537,0.99,Deadlock
4,6,5,7,3,4,20,24,0,1.951575693974798,0.46,Safe
6,2,6,7,5,6,30,61,0,2.086456200046154,0.07,Safe
4,4,1,1,0,6,2,76,0,1.446093252709325,0.41,Safe
8,3,2,6,10,5,4,80,1,1.2682290737528341,0.21,Safe
7,10,0,7,5,8,2,35,1,2.1716498418844283,0.07,Deadlock
2,3,5,4,4,9,41,56,1,2.0393509382650694,0.82,Deadlock
14,4,0,5,0,6,49,49,1,1.744118306276054,0.43,Deadlock
1,2,0,6,9,8,23,61,0,1.0942154050942936,0.27,Safe
17,3,7,0,1,10,38,79,1,1.1455134451529272,0.84,Deadlock
17,6,2,7,14,1,0,59,1,2.506886927162027,0.83,Deadlock
10,5,0,1,8,9,25,51,0,1.7793023298818076,0.11,Safe
4,2,2,6,15,6,44,76,0,2.792375749928124,0.66,Safe
8,6,4,1,2,6,49,99,1,2.564770762140117,0.53,Deadlock
5,9,1,5,12,5,44,40,0,1.292402636077879,0.01,Safe
16,4,2,6,13,10,8,52,1,2.957210575723159,0.99,Deadlock
8,6,7,6,11,10,24,24,1,1.273592425139461,0.32,Safe
1,9,3,4,13,6,20,72,0,1.3697383782911092,0.28,Safe
5,8,6,6,4,9,29,25,1,1.1840585520566884,0.23,Safe
8,9,4,3,1,3,42,86,0,2.502010633654151,0.27,Safe
1,8,7,4,15,6,1,59,0,2.890694703593054,0.77,Deadlock
1,10,2,3,13,10,39,83,1,1.2587613411833674,0.15,Deadlock
13,5,2,7,14,8,5,83,0,1.598881996861956,0.06,Safe
16,5,6,1,12,8,23,81,0,1.3967268251890974,0.47,Safe
1,9,5,6,12,7,31,46,1,2.0121605638670963,0.33,Deadlock
11,7,1,3,2,2,44,63,0,2.0494130847091476,0.92,Deadlock
1,4,2,2,13,7,26,29,0,2.137273002066507,0.04,Safe
7,1,5,0,7,10,29,72,0,2.7854171148689915,0.39,Safe
8,9,6,2,7,1,13,74,1,1.39766844508308,0.67,Safe
13,1,2,2,4,6,14,30,0,1.3624455502566817,0.48,Safe
10,7,0,7,14,3,2,34,0,1.9657568468015552,0.38,Safe
11,5,1,2,14,4,19,32,0,1.8445401155776868,0.38,Safe
20,10,5,3,3,8,11,52,0,1.1825586397753538,0.9,Safe
9,4,0,7,5,8,18,31,0,2.8015643413290983,0.47,Deadlock
2,6,1,4,0,2,46,49,1,2.138771618463911,0.66,Deadlock
18,9,5,1,0,1,24,91,1,1.1672019296302267,0.94,Safe
17,7,1,0,15,10,28,97,0,2.007166061046231,0.67,Safe
7,4,0,4,12,9,23,45,1,1.9489353320373481,0.11,Safe
17,8,3,4,9,4,27,84,1,1.5059242221392986,0.57,Safe
20,10,1,6,8,3,50,97,0,2.7781534300038535,0.67,Safe
